9606.ENSP00000332404	0
9606.ENSP00000482786	0
9606.ENSP00000482218	0
9606.ENSP00000435189	0
9606.ENSP00000317902	0
9606.ENSP00000264914	0
9606.ENSP00000328287	0
9606.ENSP00000175756	0
9606.ENSP00000359925	0
9606.ENSP00000352248	0
9606.ENSP00000261534	0
9606.ENSP00000258884	0
9606.ENSP00000302814	0
9606.ENSP00000455971	0
9606.ENSP00000469035	0
9606.ENSP00000428137	0
9606.ENSP00000227065	0
9606.ENSP00000355870	0
9606.ENSP00000223095	0
9606.ENSP00000401597	0
9606.ENSP00000357112	0
9606.ENSP00000428564	0
9606.ENSP00000478699	0
9606.ENSP00000481542	0
9606.ENSP00000305596	0
9606.ENSP00000324792	0
9606.ENSP00000352572	0
9606.ENSP00000353331	0
9606.ENSP00000357583	0
9606.ENSP00000359990	0
9606.ENSP00000489648	0
9606.ENSP00000352284	0
9606.ENSP00000253047	0
9606.ENSP00000356000	0
9606.ENSP00000354504	0
9606.ENSP00000346627	0
9606.ENSP00000435954	0
9606.ENSP00000401867	0
9606.ENSP00000254325	0
9606.ENSP00000277010	0
9606.ENSP00000493320	0
9606.ENSP00000289382	0
9606.ENSP00000324856	0
9606.ENSP00000354645	0
9606.ENSP00000401277	0
9606.ENSP00000362287	0
9606.ENSP00000363286	0
9606.ENSP00000466047	0
9606.ENSP00000317289	0
9606.ENSP00000432511	0
9606.ENSP00000313172	0
9606.ENSP00000308548	0
9606.ENSP00000391085	0
9606.ENSP00000304802	0
9606.ENSP00000412388	0
9606.ENSP00000219551	0
9606.ENSP00000410396	0
9606.ENSP00000293860	0
9606.ENSP00000409906	0
9606.ENSP00000241337	0
9606.ENSP00000318650	0
9606.ENSP00000366240	0
9606.ENSP00000221114	0
9606.ENSP00000480941	0
9606.ENSP00000482306	0
9606.ENSP00000300190	0
9606.ENSP00000371233	0
9606.ENSP00000350078	0
9606.ENSP00000380247	0
9606.ENSP00000381717	0
9606.ENSP00000309163	0
9606.ENSP00000263278	0
9606.ENSP00000309132	0
9606.ENSP00000377797	0
9606.ENSP00000376048	0
9606.ENSP00000385142	0
9606.ENSP00000412752	0
9606.ENSP00000417677	0
9606.ENSP00000261263	0
9606.ENSP00000463051	0
9606.ENSP00000396936	0
9606.ENSP00000393719	0
9606.ENSP00000372059	0
9606.ENSP00000470176	0
9606.ENSP00000363371	0
9606.ENSP00000306887	0
9606.ENSP00000356713	1
9606.ENSP00000386277	0
9606.ENSP00000305852	0
9606.ENSP00000393222	0
9606.ENSP00000247178	0
9606.ENSP00000474253	0
9606.ENSP00000379032	0
9606.ENSP00000262442	0
9606.ENSP00000262189	0
9606.ENSP00000301891	0
9606.ENSP00000363064	0
9606.ENSP00000299697	0
9606.ENSP00000490806	0
9606.ENSP00000221930	0
9606.ENSP00000404438	0
9606.ENSP00000355995	0
9606.ENSP00000321239	0
9606.ENSP00000481244	0
9606.ENSP00000289361	0
9606.ENSP00000495063	0
9606.ENSP00000374399	0
9606.ENSP00000363123	0
9606.ENSP00000307674	0
9606.ENSP00000398273	0
9606.ENSP00000327336	0
9606.ENSP00000323913	0
9606.ENSP00000399709	0
9606.ENSP00000362166	0
9606.ENSP00000351957	0
9606.ENSP00000322460	0
9606.ENSP00000379934	0
9606.ENSP00000405456	0
9606.ENSP00000467141	0
9606.ENSP00000373600	0
9606.ENSP00000326219	0
9606.ENSP00000344648	0
9606.ENSP00000378050	0
9606.ENSP00000339754	0
9606.ENSP00000353590	1
9606.ENSP00000365851	0
9606.ENSP00000362948	0
9606.ENSP00000377148	1
9606.ENSP00000501201	0
9606.ENSP00000361087	0
9606.ENSP00000274364	0
9606.ENSP00000330218	0
9606.ENSP00000360034	0
9606.ENSP00000389095	0
9606.ENSP00000360918	0
9606.ENSP00000254810	0
9606.ENSP00000303909	0
9606.ENSP00000361418	0
9606.ENSP00000229179	0
9606.ENSP00000360262	0
9606.ENSP00000354377	0
9606.ENSP00000244763	0
9606.ENSP00000261200	0
9606.ENSP00000479542	0
9606.ENSP00000414302	0
9606.ENSP00000272895	0
9606.ENSP00000397459	0
9606.ENSP00000270560	0
9606.ENSP00000288710	0
9606.ENSP00000327758	1
9606.ENSP00000354718	0
9606.ENSP00000327077	0
9606.ENSP00000373574	0
9606.ENSP00000436423	0
9606.ENSP00000228434	0
9606.ENSP00000267260	0
9606.ENSP00000474725	0
9606.ENSP00000295709	0
9606.ENSP00000349131	0
9606.ENSP00000293973	0
9606.ENSP00000040663	0
9606.ENSP00000484875	0
9606.ENSP00000452280	0
9606.ENSP00000295767	0
9606.ENSP00000354777	0
9606.ENSP00000303686	0
9606.ENSP00000366058	0
9606.ENSP00000197268	0
9606.ENSP00000344129	0
9606.ENSP00000376395	0
9606.ENSP00000278903	0
9606.ENSP00000384588	0
9606.ENSP00000345420	0
9606.ENSP00000308893	0
9606.ENSP00000264824	0
9606.ENSP00000336524	0
9606.ENSP00000298299	0
9606.ENSP00000202625	0
9606.ENSP00000352414	0
9606.ENSP00000339659	0
9606.ENSP00000369699	0
9606.ENSP00000273153	0
9606.ENSP00000369682	0
9606.ENSP00000262415	0
9606.ENSP00000280706	0
9606.ENSP00000368516	0
9606.ENSP00000230256	0
9606.ENSP00000354251	0
9606.ENSP00000226319	0
9606.ENSP00000323246	0
9606.ENSP00000249750	0
9606.ENSP00000231498	0
9606.ENSP00000278314	0
9606.ENSP00000315118	0
9606.ENSP00000403987	0
9606.ENSP00000172229	0
9606.ENSP00000228811	0
9606.ENSP00000264020	0
9606.ENSP00000272542	0
9606.ENSP00000334044	0
9606.ENSP00000359245	0
9606.ENSP00000351682	0
9606.ENSP00000389910	0
9606.ENSP00000327959	0
9606.ENSP00000355741	0
9606.ENSP00000287936	0
9606.ENSP00000337040	0
9606.ENSP00000498408	0
9606.ENSP00000356437	0
9606.ENSP00000264771	0
9606.ENSP00000369636	0
9606.ENSP00000336750	0
9606.ENSP00000310547	0
9606.ENSP00000366354	0
9606.ENSP00000386186	0
9606.ENSP00000345988	0
9606.ENSP00000350630	0
9606.ENSP00000372169	0
9606.ENSP00000339634	0
9606.ENSP00000326671	0
9606.ENSP00000411084	0
9606.ENSP00000315182	0
9606.ENSP00000400046	0
9606.ENSP00000497183	0
9606.ENSP00000420387	0
9606.ENSP00000384169	0
9606.ENSP00000215781	0
9606.ENSP00000385632	0
9606.ENSP00000435188	0
9606.ENSP00000379365	0
9606.ENSP00000268482	0
9606.ENSP00000264051	0
9606.ENSP00000311528	0
9606.ENSP00000223864	0
9606.ENSP00000363018	0
9606.ENSP00000281321	0
9606.ENSP00000496793	0
9606.ENSP00000247306	0
9606.ENSP00000451261	0
9606.ENSP00000485112	0
9606.ENSP00000367157	0
9606.ENSP00000397843	0
9606.ENSP00000274496	0
9606.ENSP00000298351	0
9606.ENSP00000346300	0
9606.ENSP00000221978	0
9606.ENSP00000337500	0
9606.ENSP00000343838	0
9606.ENSP00000479608	0
9606.ENSP00000365473	0
9606.ENSP00000229955	0
9606.ENSP00000379999	0
9606.ENSP00000262510	0
9606.ENSP00000475261	0
9606.ENSP00000462337	0
9606.ENSP00000478892	0
9606.ENSP00000431926	0
9606.ENSP00000357746	0
9606.ENSP00000312222	0
9606.ENSP00000385751	0
9606.ENSP00000287641	0
9606.ENSP00000207549	0
9606.ENSP00000226951	0
9606.ENSP00000296792	0
9606.ENSP00000282572	0
9606.ENSP00000313490	0
9606.ENSP00000300303	0
9606.ENSP00000311343	0
9606.ENSP00000364126	0
9606.ENSP00000498767	0
9606.ENSP00000499750	0
9606.ENSP00000225550	0
9606.ENSP00000457353	0
9606.ENSP00000394227	0
9606.ENSP00000477716	0
9606.ENSP00000253247	0
9606.ENSP00000378176	0
9606.ENSP00000466363	0
9606.ENSP00000373674	0
9606.ENSP00000416809	0
9606.ENSP00000366630	0
9606.ENSP00000250160	0
9606.ENSP00000378177	0
9606.ENSP00000356056	0
9606.ENSP00000271640	0
9606.ENSP00000360412	0
9606.ENSP00000305426	0
9606.ENSP00000336775	0
9606.ENSP00000284292	0
9606.ENSP00000269445	0
9606.ENSP00000335261	0
9606.ENSP00000259455	0
9606.ENSP00000337354	0
9606.ENSP00000355470	0
9606.ENSP00000317904	0
9606.ENSP00000353791	0
9606.ENSP00000325663	0
9606.ENSP00000374037	0
9606.ENSP00000426159	0
9606.ENSP00000353249	0
9606.ENSP00000493179	0
9606.ENSP00000485364	0
9606.ENSP00000322265	0
9606.ENSP00000405738	0
9606.ENSP00000221498	0
9606.ENSP00000463013	0
9606.ENSP00000258105	0
9606.ENSP00000465765	0
9606.ENSP00000297591	1
9606.ENSP00000402584	0
9606.ENSP00000384183	0
9606.ENSP00000252818	0
9606.ENSP00000261226	0
9606.ENSP00000225614	0
9606.ENSP00000367137	0
9606.ENSP00000369373	0
9606.ENSP00000324277	0
9606.ENSP00000364589	0
9606.ENSP00000446902	0
9606.ENSP00000370737	0
9606.ENSP00000263610	0
9606.ENSP00000355228	0
9606.ENSP00000261015	0
9606.ENSP00000347418	0
9606.ENSP00000364235	0
9606.ENSP00000387123	0
9606.ENSP00000310255	0
9606.ENSP00000313437	0
9606.ENSP00000485530	0
9606.ENSP00000436604	0
9606.ENSP00000390410	0
9606.ENSP00000489774	0
9606.ENSP00000339813	0
9606.ENSP00000385592	0
9606.ENSP00000361413	0
9606.ENSP00000316054	0
9606.ENSP00000243056	0
9606.ENSP00000305533	0
9606.ENSP00000362931	0
9606.ENSP00000407130	0
9606.ENSP00000023064	0
9606.ENSP00000482968	0
9606.ENSP00000380155	0
9606.ENSP00000479636	0
9606.ENSP00000332723	0
9606.ENSP00000411253	0
9606.ENSP00000216268	0
9606.ENSP00000491504	0
9606.ENSP00000379143	0
9606.ENSP00000356912	0
9606.ENSP00000272134	0
9606.ENSP00000482502	0
9606.ENSP00000261475	0
9606.ENSP00000229243	0
9606.ENSP00000356399	0
9606.ENSP00000352900	0
9606.ENSP00000270879	0
9606.ENSP00000386988	0
9606.ENSP00000460547	0
9606.ENSP00000379383	0
9606.ENSP00000264228	0
9606.ENSP00000378289	0
9606.ENSP00000380702	0
9606.ENSP00000284881	0
9606.ENSP00000417085	0
9606.ENSP00000371398	0
9606.ENSP00000386219	0
9606.ENSP00000450527	0
9606.ENSP00000357753	0
9606.ENSP00000225916	0
9606.ENSP00000262219	0
9606.ENSP00000258770	0
9606.ENSP00000418668	0
9606.ENSP00000481457	0
9606.ENSP00000379709	0
9606.ENSP00000273596	0
9606.ENSP00000216373	0
9606.ENSP00000381364	0
9606.ENSP00000482678	0
9606.ENSP00000393099	0
9606.ENSP00000432279	0
9606.ENSP00000294728	0
9606.ENSP00000265316	1
9606.ENSP00000498771	0
9606.ENSP00000372390	0
9606.ENSP00000309555	0
9606.ENSP00000358554	0
9606.ENSP00000490796	0
9606.ENSP00000401770	0
9606.ENSP00000479444	0
9606.ENSP00000282326	0
9606.ENSP00000370532	0
9606.ENSP00000302724	0
9606.ENSP00000368189	0
9606.ENSP00000428612	0
9606.ENSP00000296420	0
9606.ENSP00000493231	0
9606.ENSP00000006015	0
9606.ENSP00000365908	1
9606.ENSP00000357103	0
9606.ENSP00000353142	0
9606.ENSP00000350718	0
9606.ENSP00000280871	0
9606.ENSP00000325485	0
9606.ENSP00000400168	0
9606.ENSP00000384851	0
9606.ENSP00000351052	0
9606.ENSP00000436897	0
9606.ENSP00000262134	0
9606.ENSP00000394248	0
9606.ENSP00000262187	0
9606.ENSP00000308472	0
9606.ENSP00000294635	0
9606.ENSP00000204604	0
9606.ENSP00000378733	0
9606.ENSP00000434614	0
9606.ENSP00000383516	0
9606.ENSP00000318373	0
9606.ENSP00000354688	0
9606.ENSP00000356630	0
9606.ENSP00000478882	0
9606.ENSP00000270139	0
9606.ENSP00000334051	0
9606.ENSP00000498596	0
9606.ENSP00000342805	0
9606.ENSP00000398495	0
9606.ENSP00000248553	0
9606.ENSP00000347721	0
9606.ENSP00000240189	0
9606.ENSP00000341051	0
9606.ENSP00000477999	0
9606.ENSP00000280350	0
9606.ENSP00000250457	0
9606.ENSP00000483453	0
9606.ENSP00000362151	0
9606.ENSP00000369822	0
9606.ENSP00000336752	0
9606.ENSP00000496151	0
9606.ENSP00000360532	1
9606.ENSP00000442701	0
9606.ENSP00000262293	0
9606.ENSP00000423211	0
9606.ENSP00000368565	0
9606.ENSP00000477597	0
9606.ENSP00000298281	0
9606.ENSP00000340954	0
9606.ENSP00000489442	0
9606.ENSP00000496315	0
9606.ENSP00000352413	0
9606.ENSP00000470323	0
9606.ENSP00000407118	0
9606.ENSP00000355718	0
9606.ENSP00000366061	0
9606.ENSP00000375238	0
9606.ENSP00000469958	0
9606.ENSP00000436785	0
9606.ENSP00000358064	0
9606.ENSP00000369948	0
9606.ENSP00000323967	1
9606.ENSP00000371711	0
9606.ENSP00000408205	0
9606.ENSP00000374113	0
9606.ENSP00000265029	0
9606.ENSP00000332659	0
9606.ENSP00000327116	0
9606.ENSP00000492924	0
9606.ENSP00000318258	0
9606.ENSP00000386498	0
9606.ENSP00000265960	0
9606.ENSP00000397415	0
9606.ENSP00000357726	0
9606.ENSP00000490318	0
9606.ENSP00000337797	0
9606.ENSP00000487146	0
9606.ENSP00000173527	0
9606.ENSP00000301522	0
9606.ENSP00000299163	0
9606.ENSP00000303468	0
9606.ENSP00000319788	0
9606.ENSP00000413572	0
9606.ENSP00000255087	0
9606.ENSP00000325690	0
9606.ENSP00000273067	0
9606.ENSP00000355251	0
9606.ENSP00000261195	0
9606.ENSP00000251296	0
9606.ENSP00000344260	0
9606.ENSP00000297203	0
9606.ENSP00000354622	0
9606.ENSP00000483879	0
9606.ENSP00000493157	0
9606.ENSP00000284110	0
9606.ENSP00000315006	0
9606.ENSP00000485615	0
9606.ENSP00000315017	0
9606.ENSP00000413479	0
9606.ENSP00000235835	0
9606.ENSP00000263635	0
9606.ENSP00000377971	0
9606.ENSP00000304642	0
9606.ENSP00000431876	0
9606.ENSP00000324628	0
9606.ENSP00000364166	0
9606.ENSP00000259324	0
9606.ENSP00000342681	0
9606.ENSP00000333262	0
9606.ENSP00000442563	0
9606.ENSP00000355162	0
9606.ENSP00000331741	0
9606.ENSP00000354972	0
9606.ENSP00000431443	0
9606.ENSP00000428085	0
9606.ENSP00000265843	0
9606.ENSP00000361625	0
9606.ENSP00000362590	0
9606.ENSP00000377115	0
9606.ENSP00000350199	1
9606.ENSP00000362344	0
9606.ENSP00000234798	0
9606.ENSP00000331305	0
9606.ENSP00000421275	0
9606.ENSP00000265689	0
9606.ENSP00000323421	0
9606.ENSP00000354723	0
9606.ENSP00000422834	0
9606.ENSP00000313088	0
9606.ENSP00000479708	0
9606.ENSP00000383692	0
9606.ENSP00000240617	0
9606.ENSP00000263671	0
9606.ENSP00000225726	0
9606.ENSP00000498258	0
9606.ENSP00000335158	0
9606.ENSP00000355577	0
9606.ENSP00000330862	0
9606.ENSP00000368066	0
9606.ENSP00000296233	0
9606.ENSP00000268797	0
9606.ENSP00000280614	0
9606.ENSP00000363241	0
9606.ENSP00000304147	0
9606.ENSP00000319883	0
9606.ENSP00000468980	0
9606.ENSP00000351185	0
9606.ENSP00000325017	0
9606.ENSP00000263339	0
9606.ENSP00000300249	0
9606.ENSP00000483667	0
9606.ENSP00000391596	0
9606.ENSP00000256854	0
9606.ENSP00000373586	0
9606.ENSP00000310668	0
9606.ENSP00000393922	0
9606.ENSP00000479169	0
9606.ENSP00000352936	0
9606.ENSP00000350509	0
9606.ENSP00000264265	0
9606.ENSP00000358931	0
9606.ENSP00000351811	0
9606.ENSP00000333640	0
9606.ENSP00000354458	0
9606.ENSP00000300283	0
9606.ENSP00000459451	0
9606.ENSP00000340989	0
9606.ENSP00000341843	0
9606.ENSP00000356319	0
9606.ENSP00000482133	0
9606.ENSP00000261047	0
9606.ENSP00000360613	0
9606.ENSP00000428205	0
9606.ENSP00000259467	0
9606.ENSP00000493701	0
9606.ENSP00000371577	0
9606.ENSP00000354346	0
9606.ENSP00000267549	0
9606.ENSP00000254627	0
9606.ENSP00000331600	0
9606.ENSP00000372505	0
9606.ENSP00000264990	0
9606.ENSP00000345341	0
9606.ENSP00000323858	0
9606.ENSP00000439056	0
9606.ENSP00000409382	0
9606.ENSP00000222002	0
9606.ENSP00000341351	0
9606.ENSP00000266068	0
9606.ENSP00000307265	0
9606.ENSP00000222982	0
9606.ENSP00000310978	0
9606.ENSP00000355623	0
9606.ENSP00000328478	0
9606.ENSP00000422216	0
9606.ENSP00000491073	0
9606.ENSP00000261488	0
9606.ENSP00000369344	0
9606.ENSP00000284273	0
9606.ENSP00000346414	0
9606.ENSP00000344724	0
9606.ENSP00000194130	0
9606.ENSP00000416996	0
9606.ENSP00000421339	0
9606.ENSP00000258418	0
9606.ENSP00000450482	0
9606.ENSP00000364265	0
9606.ENSP00000348380	0
9606.ENSP00000376077	0
9606.ENSP00000497737	0
9606.ENSP00000302805	0
9606.ENSP00000380646	0
9606.ENSP00000376472	0
9606.ENSP00000350949	0
9606.ENSP00000421863	0
9606.ENSP00000428340	0
9606.ENSP00000323847	1
9606.ENSP00000246794	0
9606.ENSP00000385357	0
9606.ENSP00000364476	0
9606.ENSP00000417748	0
9606.ENSP00000366404	0
9606.ENSP00000328777	1
9606.ENSP00000473391	0
9606.ENSP00000317674	0
9606.ENSP00000405423	0
9606.ENSP00000413035	0
9606.ENSP00000360320	0
9606.ENSP00000391748	0
9606.ENSP00000356846	0
9606.ENSP00000458355	0
9606.ENSP00000481184	0
9606.ENSP00000322716	0
9606.ENSP00000348419	0
9606.ENSP00000266987	0
9606.ENSP00000266088	0
9606.ENSP00000394316	1
9606.ENSP00000361780	0
9606.ENSP00000336861	0
9606.ENSP00000276925	0
9606.ENSP00000297668	0
9606.ENSP00000274093	0
9606.ENSP00000307292	0
9606.ENSP00000478305	0
9606.ENSP00000364683	0
9606.ENSP00000479216	0
9606.ENSP00000395505	0
9606.ENSP00000359052	0
9606.ENSP00000456851	0
9606.ENSP00000381185	0
9606.ENSP00000362299	0
9606.ENSP00000477817	0
9606.ENSP00000305055	0
9606.ENSP00000368644	0
9606.ENSP00000335255	0
9606.ENSP00000440864	0
9606.ENSP00000356634	0
9606.ENSP00000378323	0
9606.ENSP00000216807	0
9606.ENSP00000240619	0
9606.ENSP00000216144	0
9606.ENSP00000456850	0
9606.ENSP00000378992	0
9606.ENSP00000360916	0
9606.ENSP00000377665	0
9606.ENSP00000247461	0
9606.ENSP00000362131	0
9606.ENSP00000490083	1
9606.ENSP00000473686	0
9606.ENSP00000268603	0
9606.ENSP00000361405	0
9606.ENSP00000369217	0
9606.ENSP00000254759	0
9606.ENSP00000371469	0
9606.ENSP00000386125	0
9606.ENSP00000396523	0
9606.ENSP00000300079	0
9606.ENSP00000318821	0
9606.ENSP00000356590	0
9606.ENSP00000364813	0
9606.ENSP00000386378	0
9606.ENSP00000386862	0
9606.ENSP00000354453	0
9606.ENSP00000449002	0
9606.ENSP00000350332	0
9606.ENSP00000322804	0
9606.ENSP00000371388	0
9606.ENSP00000277632	0
9606.ENSP00000217971	0
9606.ENSP00000307041	0
9606.ENSP00000440374	0
9606.ENSP00000261854	0
9606.ENSP00000291700	1
9606.ENSP00000326424	0
9606.ENSP00000230036	0
9606.ENSP00000263196	0
9606.ENSP00000482374	0
9606.ENSP00000431822	0
9606.ENSP00000245983	0
9606.ENSP00000491257	0
9606.ENSP00000356694	0
9606.ENSP00000312702	0
9606.ENSP00000398083	0
9606.ENSP00000261313	0
9606.ENSP00000315654	0
9606.ENSP00000364555	0
9606.ENSP00000268717	1
9606.ENSP00000272433	0
9606.ENSP00000265807	0
9606.ENSP00000221980	0
9606.ENSP00000365006	0
9606.ENSP00000366223	0
9606.ENSP00000490233	0
9606.ENSP00000454341	0
9606.ENSP00000322361	0
9606.ENSP00000365320	0
9606.ENSP00000238508	0
9606.ENSP00000488251	0
9606.ENSP00000009530	0
9606.ENSP00000389381	0
9606.ENSP00000237353	0
9606.ENSP00000245312	0
9606.ENSP00000283290	1
9606.ENSP00000369145	0
9606.ENSP00000419313	0
9606.ENSP00000228741	0
9606.ENSP00000425759	0
9606.ENSP00000248076	0
9606.ENSP00000253410	0
9606.ENSP00000320171	0
9606.ENSP00000397441	0
9606.ENSP00000345229	0
9606.ENSP00000323720	0
9606.ENSP00000350098	0
9606.ENSP00000359504	0
9606.ENSP00000326598	0
9606.ENSP00000389513	0
9606.ENSP00000325836	0
9606.ENSP00000498867	0
9606.ENSP00000265872	0
9606.ENSP00000266679	0
9606.ENSP00000350547	0
9606.ENSP00000463057	0
9606.ENSP00000370968	0
9606.ENSP00000356671	0
9606.ENSP00000489061	0
9606.ENSP00000246657	0
9606.ENSP00000264658	0
9606.ENSP00000380153	0
9606.ENSP00000394168	0
9606.ENSP00000355580	0
9606.ENSP00000339001	0
9606.ENSP00000238112	0
9606.ENSP00000359216	0
9606.ENSP00000306410	0
9606.ENSP00000484596	0
9606.ENSP00000299308	0
9606.ENSP00000377995	0
9606.ENSP00000371291	0
9606.ENSP00000334805	0
9606.ENSP00000389948	0
9606.ENSP00000360157	0
9606.ENSP00000261845	0
9606.ENSP00000474560	0
9606.ENSP00000397178	0
9606.ENSP00000361900	0
9606.ENSP00000347586	0
9606.ENSP00000342790	0
9606.ENSP00000354900	0
9606.ENSP00000365256	0
9606.ENSP00000238651	0
9606.ENSP00000429803	0
9606.ENSP00000482437	0
9606.ENSP00000314806	0
9606.ENSP00000424544	0
9606.ENSP00000404432	0
9606.ENSP00000306999	0
9606.ENSP00000366604	0
9606.ENSP00000249344	0
9606.ENSP00000438815	0
9606.ENSP00000386807	0
9606.ENSP00000367878	0
9606.ENSP00000473665	0
9606.ENSP00000491320	0
9606.ENSP00000346335	0
9606.ENSP00000299705	0
9606.ENSP00000412150	0
9606.ENSP00000357392	0
9606.ENSP00000351075	0
9606.ENSP00000462879	0
9606.ENSP00000282869	0
9606.ENSP00000298296	0
9606.ENSP00000347834	0
9606.ENSP00000259008	0
9606.ENSP00000313391	1
9606.ENSP00000384018	0
9606.ENSP00000401831	0
9606.ENSP00000325203	0
9606.ENSP00000349595	0
9606.ENSP00000278937	0
9606.ENSP00000348460	0
9606.ENSP00000269394	0
9606.ENSP00000340836	0
9606.ENSP00000485206	0
9606.ENSP00000267406	0
9606.ENSP00000222803	0
9606.ENSP00000381542	0
9606.ENSP00000381386	0
9606.ENSP00000341247	0
9606.ENSP00000367177	0
9606.ENSP00000475473	0
9606.ENSP00000329165	0
9606.ENSP00000332194	0
9606.ENSP00000481185	0
9606.ENSP00000498879	0
9606.ENSP00000419786	0
9606.ENSP00000257836	1
9606.ENSP00000369080	0
9606.ENSP00000430237	0
9606.ENSP00000225519	0
9606.ENSP00000360576	0
9606.ENSP00000339449	0
9606.ENSP00000450281	0
9606.ENSP00000358451	0
9606.ENSP00000387683	0
9606.ENSP00000265140	0
9606.ENSP00000375986	0
9606.ENSP00000164139	0
9606.ENSP00000371994	0
9606.ENSP00000264613	0
9606.ENSP00000311318	0
9606.ENSP00000312070	1
9606.ENSP00000275461	0
9606.ENSP00000481593	0
9606.ENSP00000278979	0
9606.ENSP00000314543	0
9606.ENSP00000470142	0
9606.ENSP00000355924	0
9606.ENSP00000414921	0
9606.ENSP00000290649	0
9606.ENSP00000002596	0
9606.ENSP00000333917	0
9606.ENSP00000367823	0
9606.ENSP00000348645	0
9606.ENSP00000377257	0
9606.ENSP00000455026	0
9606.ENSP00000482753	0
9606.ENSP00000366522	0
9606.ENSP00000322939	0
9606.ENSP00000358460	0
9606.ENSP00000455064	0
9606.ENSP00000498711	0
9606.ENSP00000331608	0
9606.ENSP00000254037	0
9606.ENSP00000301030	0
9606.ENSP00000390423	0
9606.ENSP00000383178	0
9606.ENSP00000490735	0
9606.ENSP00000370889	0
9606.ENSP00000345957	0
9606.ENSP00000317159	0
9606.ENSP00000345268	0
9606.ENSP00000333441	0
9606.ENSP00000384262	0
9606.ENSP00000462333	0
9606.ENSP00000339883	0
9606.ENSP00000327538	0
9606.ENSP00000449884	1
9606.ENSP00000314380	0
9606.ENSP00000357704	0
9606.ENSP00000361923	0
9606.ENSP00000218516	0
9606.ENSP00000262259	0
9606.ENSP00000375795	0
9606.ENSP00000372170	0
9606.ENSP00000431287	0
9606.ENSP00000369424	1
9606.ENSP00000294383	0
9606.ENSP00000370058	0
9606.ENSP00000388550	0
9606.ENSP00000289921	0
9606.ENSP00000355890	0
9606.ENSP00000391504	0
9606.ENSP00000315743	0
9606.ENSP00000210060	0
9606.ENSP00000223364	0
9606.ENSP00000359740	0
9606.ENSP00000493035	0
9606.ENSP00000425493	0
9606.ENSP00000311135	0
9606.ENSP00000328336	0
9606.ENSP00000321179	0
9606.ENSP00000494136	0
9606.ENSP00000436926	0
9606.ENSP00000268057	0
9606.ENSP00000485478	0
9606.ENSP00000265686	0
9606.ENSP00000342710	0
9606.ENSP00000344488	0
9606.ENSP00000347041	0
9606.ENSP00000375147	0
9606.ENSP00000270590	0
9606.ENSP00000260702	0
9606.ENSP00000420714	1
9606.ENSP00000379464	0
9606.ENSP00000366608	0
9606.ENSP00000239940	0
9606.ENSP00000291458	0
9606.ENSP00000444425	0
